dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.031464,17.530349,8.561279,4.035248,-3.987971,0.000000,0.463109
0.020000,7.103240,17.565467,8.641187,3.955488,-3.987971,0.000000,0.446899
0.020000,7.174132,17.598739,8.719499,3.875729,-3.987971,0.000000,0.430672
0.020000,7.244099,17.630202,8.796216,3.795970,-3.987971,0.000000,0.414466
0.020000,7.313101,17.659899,8.871337,3.716210,-3.987971,-0.000000,0.398317
0.020000,7.381097,17.687873,8.944864,3.636451,-3.987971,0.000000,0.382259
0.020000,7.448047,17.714173,9.016796,3.556691,-3.987971,-0.000000,0.366326
0.020000,7.513912,17.738849,9.087132,3.476932,-3.987971,0.000000,0.350550
0.020000,7.578654,17.761952,9.155873,3.397172,-3.987971,0.000000,0.334960
0.020000,7.642235,17.783538,9.223019,3.317413,-3.987971,-0.000000,0.319586
0.020000,7.704619,17.803661,9.288569,3.237654,-3.987971,0.000000,0.304452
0.020000,7.765774,17.822379,9.352525,3.157894,-3.987971,-0.000000,0.289584
0.020000,7.825665,17.839750,9.414885,3.078135,-3.987971,0.000000,0.275004
0.020000,7.884263,17.855834,9.475650,2.998375,-3.987971,-0.000000,0.260731
0.020000,7.941537,17.870688,9.534820,2.918616,-3.987971,0.000000,0.246784
0.020000,7.997462,17.884372,9.592395,2.838857,-3.987971,0.000000,0.233177
0.020000,8.052010,17.896946,9.648374,2.759097,-3.987971,0.000000,0.219926
0.020000,8.105160,17.908469,9.702759,2.679338,-3.987971,-0.000000,0.207042
0.020000,8.156888,17.918997,9.755548,2.599578,-3.987971,0.000000,0.194535
0.020000,8.207175,17.928589,9.806742,2.519819,-3.987971,-0.000000,0.182414
0.020000,8.256003,17.937300,9.856341,2.440060,-3.987971,0.000000,0.170684
0.020000,8.303354,17.945185,9.904344,2.360300,-3.987971,-0.000000,0.159352
0.020000,8.349214,17.952298,9.950753,2.280541,-3.987971,0.000000,0.148421
0.020000,8.393568,17.958692,9.995566,2.200781,-3.987971,-0.000000,0.137895
0.020000,8.436405,17.964416,10.038784,2.121022,-3.987971,0.000000,0.127773
0.020000,8.477714,17.969519,10.080407,2.041262,-3.987971,0.000000,0.118059
0.020000,8.517484,17.974048,10.120434,1.961503,-3.987971,0.000000,0.108750
0.020000,8.555708,17.978049,10.158867,1.881744,-3.987971,-0.000000,0.099846
0.020000,8.592377,17.981565,10.195704,1.801984,-3.987971,0.000000,0.091346
0.020000,8.627485,17.984638,10.230946,1.722225,-3.987971,0.000000,0.083247
0.020000,8.661025,17.987306,10.264593,1.642465,-3.987971,0.000000,0.075547
0.020000,8.692994,17.989608,10.296645,1.562706,-3.987971,-0.000000,0.068242
0.020000,8.723387,17.991580,10.327101,1.482947,-3.987971,0.000000,0.061330
0.020000,8.752200,17.993255,10.355963,1.403187,-3.987971,0.000000,0.054808
0.020000,8.779429,17.994665,10.383229,1.323428,-3.987971,0.000000,0.048671
0.020000,8.805073,17.995840,10.408900,1.243668,-3.987971,-0.000000,0.042916
0.020000,8.829129,17.996808,10.432976,1.163909,-3.987971,0.000000,0.037540
0.020000,8.851596,17.997596,10.455456,1.084150,-3.987971,-0.000000,0.032539
0.020000,8.872472,17.998227,10.476342,1.004390,-3.987971,0.000000,0.027909
0.020000,8.891756,17.998724,10.495632,0.924631,-3.987971,0.000000,0.023648
0.020000,8.909447,17.999108,10.513327,0.844871,-3.987971,0.000000,0.019751
0.020000,8.925544,17.999398,10.529427,0.765112,-3.987971,-0.000000,0.016216
0.020000,8.940047,17.999610,10.543931,0.685352,-3.987971,0.000000,0.013039
0.020000,8.952956,17.999760,10.556841,0.605593,-3.987971,0.000000,0.010220
0.020000,8.964269,17.999862,10.568155,0.525834,-3.987971,0.000000,0.007754
0.020000,8.973988,17.999927,10.577874,0.446074,-3.987971,-0.000000,0.005639
0.020000,8.982112,17.999965,10.585998,0.366315,-3.987971,0.000000,0.003875
0.020000,8.988641,17.999986,10.592527,0.286555,-3.987971,0.000000,0.002459
0.020000,8.993574,17.999996,10.597460,0.206796,-3.987971,0.000000,0.001391
0.020000,8.996913,17.999999,10.600798,0.127037,-3.987971,-0.000000,0.000668
0.020000,8.998837,18.000000,10.602723,0.065368,-3.083446,45.226243,0.000252
0.020000,8.999727,18.000000,10.603613,0.023639,-2.086453,49.849633,0.000059
0.020000,8.999982,18.000000,10.603867,0.001849,-1.089460,49.849633,0.000004
0.020000,9.000000,18.000000,10.603886,0.000000,-0.092468,49.849633,6.283185
0.020000,9.000000,18.000000,10.603886,0.000000,0.000000,4.623390,6.283185
